host_since,latitude,longitude,,,
2/12/2011,52.37723663,4.874410591,,,
21/7/2015,52.37331027,4.871715612,,,
4/11/2014,52.37375246,4.874432658,,,
26/3/2014,52.3850211,4.870828015,,,
16/6/2012,52.38716738,4.883053398,,,
8/7/2013,52.38849048,4.886047825,,,
9/3/2015,52.3846999,4.874023985,,,
24/7/2011,52.38077203,4.871307024,,,
1/6/2014,52.38954942,4.890664863,,,
10/8/2016,52.38445312,4.872160957,,,
10/2/2016,52.38250858,4.875575913,,,
13/8/2014,52.37790543,4.873349883,,,
16/7/2013,52.38878967,4.877535849,,,
3/5/2017,52.37996425,4.877359759,,,
16/5/2015,52.37464147,4.874429921,87,,
11/3/2014,52.37610584,4.876069017,,,
21/7/2015,52.39343714,4.870249853,,,
30/11/2014,52.38149874,4.868359354,,,
1/10/2012,52.37744664,4.872887667,,,
4/1/2016,52.37509777,4.87432562,,,
30/1/2017,52.38325171,4.873292255,,,
13/5/2017,52.37672126,4.876290983,,,
18/1/2016,52.38136532,4.868973999,,,
17/2/2013,52.38350554,4.872101362,,,
27/3/2014,52.38119798,4.870773839,,,
7/2/2016,52.38413169,4.874330353,,,
29/1/2014,52.38375531,4.878426143,,,
7/8/2014,52.39001351,4.880343909,,,
4/7/2013,52.37918763,4.874945844,,,
9/3/2014,52.38358409,4.879469422,,,
21/7/2017,52.38210063,4.876453758,,,
30/1/2017,52.38912186,4.878802741,,,
5/2/2016,52.30707296,4.954810386,,,
9/12/2014,52.32527835,4.946844211,,,
14/1/2016,52.31677434,4.953393471,,,
2/1/2016,52.31542299,4.944315801,,,
31/5/2017,52.31603645,4.948930733,,,
25/5/2016,52.31843906,4.954101462,,,
10/7/2016,52.31923018,4.953918204,,,
8/12/2016,52.317396,4.953979255,,,
16/7/2016,52.3188721,4.950906242,,,
5/11/2014,52.32572279,4.948561007,,,
9/10/2016,52.31027215,4.95779516,,,
30/5/2016,52.31812044,4.950189301,,,
28/10/2014,52.32170452,4.944405716,,,
17/7/2014,52.31978022,4.955877607,,,
25/5/2016,52.31765934,4.956268248,,,
24/5/2014,52.31763745,4.945341373,,,
6/10/2017,52.32601625,4.94926255,,,
18/4/2017,52.32186819,4.954786362,,,
5/12/2014,52.32424364,4.946462096,,,
7/4/2016,52.31529796,4.952185059,,,
16/6/2017,52.32447335,4.948941157,,,
30/8/2016,52.32669173,4.948675943,,,
13/6/2017,52.3239271,4.948013709,,,
20/4/2015,52.32052473,4.95594601,,,
28/10/2014,52.32589205,4.947449145,,,
10/10/2013,52.32495861,4.949574263,,,
3/3/2013,52.31813046,4.950442929,,,
29/5/2013,52.3158495,4.960231281,,,
17/7/2014,52.31888597,4.956373431,,,
18/1/2012,52.31616585,4.946700473,,,
11/7/2016,52.31259501,4.953873476,,,
1/6/2015,52.31218435,4.952703854,,,
20/6/2013,52.31567427,4.953431061,,,
23/5/2017,52.31808817,4.941934648,,,
24/5/2014,52.32473539,4.946811333,,,
20/6/2016,52.31471314,4.955849751,,,
6/3/2016,52.32449399,4.950772262,,,
20/9/2014,52.31495415,4.955508226,,,
23/12/2014,52.32637372,4.947624131,,,
4/9/2015,52.31244689,4.952359174,,,
28/5/2017,52.311577,4.95437086,,,
26/9/2017,52.3187223,4.945429027,,,
21/12/2014,52.3164192,4.946811466,,,
22/7/2015,52.3239863,4.947361726,,,
24/11/2015,52.31860433,4.944589488,,,
2/6/2015,52.32439413,4.945171421,,,
15/8/2016,52.32510754,4.946149542,,,
18/12/2012,52.32307865,4.947076105,,,
23/12/2013,52.31953561,4.943964691,,,
16/8/2014,52.30554675,4.955384764,,,
29/7/2014,52.32593083,4.949243328,,,
5/7/2015,52.32612333,4.945293104,,,
16/7/2014,52.30590005,4.939071214,,,
20/8/2017,52.31191762,4.951769519,,,
20/9/2016,52.31750687,4.958193475,,,
15/4/2013,52.31524403,4.945007443,,,
29/5/2013,52.31264425,4.951067614,,,
30/8/2016,52.31751238,4.954377681,,,
25/9/2017,52.32068545,4.956141249,,,
20/9/2017,52.32573932,4.947041267,,,
28/3/2016,52.32225989,4.955654344,,,
5/10/2014,52.31602714,4.944278818,,,
24/10/2015,52.31765207,4.943615707,,,
28/11/2015,52.31512317,4.946456063,,,
30/11/2016,52.32638559,4.945819539,,,
28/10/2014,52.32013173,4.942928333,,,
29/9/2017,52.32183307,4.941493039,,,
29/1/2017,52.32463901,4.948500977,,,
17/4/2017,52.30652685,4.958376248,,,
10/7/2014,52.32169157,4.94374979,,,
7/9/2014,52.32207009,4.944700834,,,
9/2/2016,52.32487932,4.944945304,,,
5/10/2014,52.31693628,4.942343943,,,
12/5/2014,52.31600673,4.94550796,,,
7/4/2016,52.32711696,4.947290511,,,
5/6/2015,52.31232455,4.952218568,,,
15/12/2015,52.31487971,4.946562676,,,
23/6/2017,52.32628902,4.94538029,,,
21/10/2014,52.31560444,4.961339569,,,
10/10/2015,52.31984595,4.943691889,,,
22/2/2013,52.32114787,4.955529586,,,
22/2/2013,52.32079342,4.954566352,,,
6/8/2014,52.32493053,4.948176161,,,
5/7/2015,52.31515801,4.955353637,,,
9/5/2013,52.31907065,4.945841677,,,
19/3/2011,52.32043744,4.944392565,,,
17/7/2014,52.32003203,4.956373781,,,
18/1/2012,52.31633593,4.947727545,,,
17/7/2014,52.31847723,4.954287241,,,
17/7/2014,52.31828396,4.95430732,,,
5/2/2016,52.31516935,4.94567322,,,
29/10/2014,52.31860983,4.950093796,,,
31/1/2016,52.31576965,4.947847043,,,
7/7/2015,52.32202452,4.952547025,,,
11/10/2015,52.31077825,4.951546722,,,
17/3/2017,52.31101267,4.951592673,,,
18/11/2014,52.31772791,4.955099696,,,
19/8/2015,52.34994782,4.890348942,,,
18/7/2013,52.35118501,4.904812427,,,
4/7/2013,52.35134806,4.888993445,,,
5/12/2015,52.35429079,4.904162795,,,
7/9/2017,52.35015023,4.889028281,,,
25/3/2015,52.35137986,4.888776479,,,
16/4/2014,52.35585783,4.896473507,,,
12/2/2012,52.35075584,4.890155937,,,
29/7/2015,52.35309701,4.900500012,,,
19/11/2014,52.35305717,4.888571532,,,
11/5/2014,52.35236083,4.889040561,,,
 Sarah & Lindy,7/19/2013,52.35075964,95,,
25/7/2016,52.35369088,4.900689214,,,
9/6/2015,52.35244439,4.889566027,,,
26/9/2014,52.35353685,4.891020056,,,
10/9/2014,52.35128452,4.888649641,,,
29/4/2017,52.35742752,4.894829254,,,
19/11/2013,52.35032538,4.888860175,,,
12/7/2014,52.35350058,4.890260228,,,
24/3/2011,52.35344787,4.9049094,,,
31/7/2013,52.35577036,4.895109294,,,
20/3/2014,52.35334264,4.903995806,,,
21/7/2014,52.35284679,4.889254836,,,
27/5/2014,52.35335097,4.889497873,,,
28/10/2011,52.34425831,4.88722032,,,
21/4/2017,52.35284747,4.890824569,,,
7/12/2012,52.35692575,4.894331019,,,
29/9/2014,52.35315249,4.888819422,,,
12/7/2014,52.35336309,4.90128902,,,
24/7/2015,52.35272884,4.889325262,,,
19/4/2015,52.35110698,4.902897724,,,
29/6/2016,52.34946952,4.888679018,,,
18/4/2011,52.35032209,4.903041638,,,
26/5/2015,52.34989897,4.886984498,,,
13/11/2014,52.35404508,4.902874925,,,
25/10/2017,52.35359844,4.887112502,,,
18/6/2014,52.35352384,4.891075474,,,
19/3/2015,52.35738452,4.89538945,,,
21/4/2014,52.35655161,4.896043649,,,
4/7/2015,52.3529658,4.900839258,,,
19/2/2013,52.35323081,4.904763168,,,
22/5/2016,52.34888135,4.88793476,,,
14/2/2016,52.35130726,4.900765012,,,
30/11/2014,52.35595318,4.896080779,,,
22/12/2015,52.35687488,4.896677895,,,
18/7/2016,52.34960493,4.902659014,,,
14/10/2014,52.35267654,4.903870031,,,
31/1/2011,52.35408799,4.887702727,,,
23/8/2016,52.35420009,4.888021858,,,
6/7/2015,52.35075026,4.903315979,,,
24/6/2016,52.35306208,4.889490577,,,
26/2/2012,52.3492849,4.890373447,,,
21/6/2012,52.35429375,4.88871357,,,
18/2/2015,52.34990407,4.891335493,,,
29/2/2016,52.35253057,4.891188337,,,
2/4/2016,52.35004111,4.888554722,,,
19/7/2014,52.35192983,4.890935526,,,
23/6/2017,52.35166959,4.900855559,,,
6/9/2016,52.35412707,4.890708447,,,
1/1/2014,52.34964989,4.88827994,,,
12/11/2017,52.35157073,4.901367996,,,
11/4/2014,52.35247956,4.901900586,,,
6/3/2016,52.35374351,4.904605398,,,
5/5/2013,52.35178054,4.901230304,,,
9/11/2017,52.35140438,4.901500918,,,
6/4/2015,52.35012553,4.889639044,,,
2/4/2017,52.35024634,4.90103584,,,
30/1/2014,52.3570033,4.894348949,,,
21/3/2015,52.35058459,4.902686753,,,
10/10/2014,52.35107525,4.887861553,,,
6/4/2014,52.35207804,4.887841592,,,
9/8/2017,52.35690682,4.894486486,,,
29/11/2012,52.35422869,4.88827676,,,
27/4/2014,52.35789081,4.895968424,,,
29/3/2016,52.35375398,4.900742223,,,
14/9/2012,52.35159591,4.899982931,,,
11/6/2013,52.35304262,4.900804992,,,
18/10/2016,52.34786164,4.887457418,,,
14/1/2014,52.35257548,4.903593762,,,
8/4/2011,52.35725388,4.895879145,,,
29/4/2013,52.35230151,4.902545653,,,
19/12/2013,52.35175374,4.888162935,,,
3/6/2015,52.35260234,4.904846113,,,
16/6/2017,52.35238808,4.904167357,,,
1/12/2014,52.3512423,4.888363379,,,
7/9/2015,52.35730819,4.895179041,,,
29/3/2014,52.3517112,4.904724512,,,
1/9/2015,52.35663017,4.895279665,,,
1/5/2014,52.35316176,4.900896629,,,
10/2/2013,52.35411998,4.905130387,,,
13/2/2015,52.35392639,4.90329632,,,
30/7/2013,52.35605354,4.894556095,,,
10/10/2015,52.35673603,4.896088693,,,
12/8/2014,52.35125829,4.905210928,,,
2/7/2013,52.35653053,4.895642124,,,
20/6/2017,52.35178133,4.901751656,,,
8/1/2015,52.3529319,4.905470048,,,
5/6/2017,52.35252898,4.890134671,,,
18/11/2014,52.35364133,4.904810282,,,
15/10/2013,52.35157557,4.904688769,,,
22/10/2014,52.35197946,4.888567673,,,
2/12/2014,52.35265768,4.900027311,,,
12/6/2016,52.35365304,4.900303703,,,
23/5/2017,52.35684057,4.896117967,,,
18/7/2016,52.35583327,4.895836903,,,
26/6/2014,52.35600289,4.895845789,,,
20/7/2011,52.35013567,4.90178856,,,
30/4/2016,52.35127733,4.890221722,,,
20/6/2017,52.35336008,4.900961169,,,
23/11/2015,52.34769873,4.899564434,,,
28/11/2015,52.35440467,4.890193527,,,
1/3/2014,52.3427342,4.895789087,,,
6/10/2015,52.35740996,4.888608698,,,
29/11/2013,52.35540765,4.904954269,,,
6/5/2011,52.3574011,4.889464096,,,
21/4/2016,52.35733559,4.899113165,,,
14/4/2017,52.35703158,4.898941264,,,
13/8/2014,52.34078372,4.90348099,,,
28/1/2015,52.33988968,4.89666806,,,
9/8/2013,52.33761868,4.902643651,,,
4/4/2015,52.34149356,4.895782969,,,
30/9/2015,52.3484547,4.906814116,,,
1/8/2013,52.35450347,4.900569053,,,
10/9/2011,52.34781329,4.898964615,,,
7/1/2016,52.35619786,4.89008882,,,
8/3/2015,52.35501266,4.889006003,,,
25/11/2015,52.35612068,4.899919915,,,
7/8/2013,52.35617172,4.888686323,,,
7/4/2014,52.35632804,4.897693795,,,
14/8/2014,52.34501311,4.898030976,,,
27/2/2017,52.35670176,4.899753818,,,
12/4/2014,52.35716819,4.901238061,,,
13/5/2013,52.35871193,4.888258303,,,
6/5/2016,52.35587066,4.90222888,,,
17/1/2014,52.3576448,4.901141177,,,
22/3/2011,52.35632458,4.88920967,,,
1/11/2016,52.35489534,4.890005714,,,
28/5/2016,52.35667818,4.888531472,,,
2/1/2016,52.34717992,4.894563784,,,
12/2/2016,52.35542186,4.904276822,,,
23/4/2014,52.3478482,4.898211837,,,
19/11/2017,52.35452272,4.889548055,,,
30/8/2013,52.35484628,4.889632951,,,
14/1/2015,52.34446374,4.898954534,,,
5/9/2016,52.3582044,4.903126617,,,
18/12/2012,52.35543723,4.897304729,,,
4/12/2014,52.35737564,4.897099467,,,
14/1/2016,52.35748484,4.899299752,,,
6/8/2013,52.35536978,4.904428362,,,
16/1/2014,52.35715763,4.902825288,,,
12/10/2017,52.35679573,4.888339382,,,
2/7/2013,52.35504091,4.887790818,,,
24/7/2017,52.35701895,4.887370085,,,
26/2/2015,52.35447081,4.898635029,,,
20/9/2017,52.35673898,4.905035124,,,
8/10/2015,52.34717666,4.898446737,,,
4/6/2012,52.35339828,4.907621987,,,
10/9/2015,52.35503522,4.89017854,,,
12/10/2015,52.35719429,4.900091395,,,
18/6/2014,52.34872323,4.895406649,,,
2/11/2012,52.35361179,4.906809795,,,
22/2/2015,52.35738545,4.888042466,,,
23/7/2014,52.3591453,4.888015098,,,
2/2/2013,52.35745829,4.903568035,,,
26/10/2014,52.3578211,4.893786973,,,
16/6/2017,52.35505513,4.893327031,,,
15/8/2014,52.35515488,4.900182979,,,
27/5/2015,52.35574664,4.889539308,,,
5/5/2014,52.35620607,4.901015965,,,
22/9/2013,52.35458497,4.888628172,,,
25/1/2016,52.35566039,4.900969086,,,
27/6/2016,52.35484053,4.887806333,,,
11/7/2016,52.35677798,4.899509161,,,
5/9/2014,52.35842595,4.903741733,,,
31/10/2014,52.35573815,4.900972549,,,
2/2/2017,52.35638465,4.898630926,,,
1/7/2016,52.35479978,4.901439123,,,
29/12/2015,52.3575357,4.888346578,,,
7/11/2016,52.35547743,4.899835235,,,
14/7/2014,52.35412181,4.906827023,,,
17/11/2014,52.356763,4.891677597,,,
14/12/2015,52.35624208,4.893180611,,,
29/4/2014,52.35705376,4.892708139,,,
3/1/2015,52.34866777,4.907233316,,,
1/1/2015,52.35472463,4.88747881,,,
11/2/2014,52.35545954,4.900881529,,,
20/12/2013,52.34950226,4.908431524,,,
16/1/2016,52.3522177,4.908386356,,,
9/12/2011,52.35481429,4.900201176,,,
4/6/2013,52.35554666,4.889384421,,,
14/10/2014,52.35448863,4.904598427,,,
2/3/2016,52.35638782,4.902029912,,,
1/2/2015,52.35532176,4.899075015,,,
16/11/2012,52.3569075,4.893511667,,,
19/8/2014,52.3568106,4.893939662,,,
14/4/2016,52.35652856,4.899460598,,,
12/10/2014,52.35607239,4.90190756,,,
3/4/2014,52.35511425,4.900158756,,,
21/1/2014,52.35605574,4.898818975,,,
25/11/2013,52.35659734,4.887880727,,,
30/7/2012,52.35472042,4.901655936,,,
27/1/2014,52.35538302,4.893256709,,,
30/12/2012,52.3575464,4.888513846,,,
23/4/2013,52.34251542,4.88947997,,,
30/1/2012,52.34678352,4.906857417,,,
23/5/2012,52.35703873,4.891227509,,,
27/9/2016,52.34760154,4.910421379,,,
2/2/2014,52.35682995,4.887195704,,,
31/7/2015,52.35660456,4.891845938,,,
14/6/2012,52.355219,4.901816288,,,
26/6/2014,52.35131437,4.907688921,,,
15/9/2013,52.33869285,4.88619527,,,
3/12/2015,52.34851832,4.908065988,,,
21/1/2015,52.33929342,4.893886297,,,
18/7/2016,52.3544665,4.899775575,,,
7/4/2015,52.35749277,4.891985364,,,
14/6/2016,52.35613776,4.888464143,,,
5/9/2012,52.35412686,4.90590055,,,
20/7/2016,52.35619471,4.903910191,,,
5/5/2017,52.34142072,4.894141197,,,
6/5/2013,52.35580769,4.902395669,,,
10/5/2015,52.35456326,4.888034956,,,
4/7/2014,52.34407065,4.907407673,,,
27/5/2013,52.35596769,4.891900799,,,
9/6/2015,52.34493054,4.892219796,,,
17/7/2013,52.35520699,4.892463014,,,
11/5/2016,52.34403674,4.888900391,,,
8/6/2017,52.3460053,4.9047441,,,
5/6/2017,52.34449843,4.892394157,,,
30/1/2017,52.35476049,4.887897149,,,
31/5/2015,52.3436966,4.906698736,,,
4/10/2015,52.34401226,4.89274435,,,
15/11/2016,52.34616286,4.89016049,,,
25/4/2014,52.340898,4.904961364,,,
24/7/2011,52.34644909,4.902894163,,,
22/9/2017,52.35319475,4.892524642,,,
12/1/2012,52.3409875,4.907595933,,,
4/9/2015,52.34868716,4.909313281,,,
21/7/2014,52.34293427,4.90882995,,,
25/5/2014,52.34756762,4.90033513,,,
14/4/2015,52.34604352,4.901372469,,,
6/9/2014,52.3433007,4.895421731,,,
17/9/2012,52.34594741,4.890268845,,,
11/7/2016,52.34922963,4.908850418,,,
11/10/2015,52.35063552,4.891926415,,,
22/9/2016,52.34743419,4.901975891,,,
15/7/2016,52.34749907,4.892450887,,,
18/7/2016,52.34626054,4.904994327,,,
14/4/2015,52.33561637,4.905789055,,,
4/5/2016,52.34519247,4.891369604,,,
10/6/2015,52.34853634,4.891264865,,,
21/5/2015,52.3527438,4.895979079,,,
5/8/2014,52.34251829,4.8948061,,,
4/9/2015,52.34484711,4.90190825,,,
9/12/2013,52.35184106,4.897467141,,,
3/5/2014,52.3486104,4.888547105,,,
26/4/2017,52.34896784,4.908087583,,,
30/10/2011,52.34467946,4.893009684,,,
13/7/2015,52.3507228,4.894169047,,,
23/1/2017,52.34244562,4.896915177,,,
27/1/2015,52.34730943,4.890592777,,,
5/4/2016,52.35214867,4.898776189,,,
26/12/2013,52.34474747,4.899906269,,,
15/11/2014,52.34630954,4.910245251,,,
4/5/2014,52.34443878,4.906792334,,,
18/5/2013,52.35097378,4.906665449,,,
3/6/2013,52.34334422,4.909696583,,,
3/11/2010,52.35527181,4.887608387,,,
1/6/2016,52.34373551,4.904285663,,,
21/12/2015,52.34219505,4.91447817,,,
19/9/2016,52.34168711,4.912065336,,,
16/3/2014,52.34362531,4.893893831,,,
6/5/2013,52.35095676,4.892161983,,,
18/6/2013,52.34216877,4.895306215,,,
27/4/2013,52.35120423,4.895086073,,,
3/11/2013,52.34394058,4.89129482,,,
20/10/2012,52.34877749,4.904835542,,,
11/7/2013,52.34461953,4.904503283,,,
21/9/2015,52.35360062,4.906486507,,,
17/12/2015,52.35278517,4.892161543,,,
1/6/2015,52.34408416,4.900971079,,,
6/6/2012,52.34272957,4.907606888,,,
1/6/2014,52.3471909,4.892344094,,,
28/9/2011,52.3427276,4.909678694,,,
11/6/2017,52.34219568,4.902815131,,,
17/6/2015,52.34437924,4.900450217,,,
1/7/2015,52.34376631,4.905276674,,,
21/1/2014,52.34759219,4.900270097,,,
15/6/2014,52.34160231,4.909344633,,,
18/7/2016,52.34380664,4.902887613,,,
31/7/2014,52.34340157,4.906438102,,,
14/4/2015,52.3512752,4.892832718,,,
14/6/2013,52.34146445,4.90877875,,,
14/5/2014,52.34134841,4.896432666,,,
28/9/2012,52.34951905,4.897650939,,,
18/1/2015,52.34966681,4.893600326,,,
20/5/2014,52.35083479,4.898098511,,,
14/4/2016,52.3520129,4.8965303,,,
10/9/2013,52.3423104,4.911890402,,,
18/4/2011,52.34705582,4.892906769,,,
15/6/2012,52.35322968,4.898185872,,,
1/10/2014,52.35146793,4.909990291,,,
17/3/2015,52.34221756,4.910000184,,,
11/5/2015,52.34204381,4.907120889,,,
26/11/2012,52.35344128,4.892420044,,,
23/1/2014,52.34181214,4.907824078,,,
17/12/2013,52.3534031,4.891774514,,,
4/6/2013,52.35212965,4.90691,,,
21/5/2014,52.35292222,4.896819247,,,
12/9/2012,52.34053243,4.899661367,,,
8/3/2016,52.35202118,4.898772351,,,
14/4/2016,52.34878769,4.899386633,,,
3/5/2015,52.34641846,4.888669585,,,
7/6/2011,52.343863,4.891790829,,,
18/4/2015,52.34304674,4.901887169,,,
5/7/2015,52.35297701,4.892384789,,,
10/7/2013,52.34541432,4.910162936,,,
11/9/2017,52.3438745,4.894798203,,,
15/1/2013,52.34894759,4.892119163,,,
16/8/2013,52.34952556,4.896661412,,,
1/6/2016,52.35263477,4.896928953,,,
18/4/2011,52.35133216,4.899096869,,,
19/8/2014,52.34115291,4.895222764,,,
5/7/2013,52.34949065,4.896520755,,,
9/4/2016,52.35416506,4.896271688,,,
5/6/2012,52.35089172,4.894034257,,,
17/9/2017,52.3566457,4.898667952,,,
8/8/2014,52.35412483,4.891714891,,,
15/10/2010,52.35385915,4.897720521,,,
12/6/2013,52.35696222,4.898734773,,,
19/2/2013,52.34689797,4.896423251,,,
19/1/2013,52.35257248,4.893783426,,,
19/7/2015,52.35407373,4.899175065,,,
17/6/2013,52.34477804,4.908244848,,,
11/8/2016,52.35203981,4.89811232,,,
18/7/2013,52.35417958,4.898311817,,,
21/3/2017,52.34477561,4.897718216,,,
31/3/2016,52.35387623,4.907194984,,,
30/1/2013,52.34849023,4.910606175,,,
10/4/2017,52.35482838,4.890946324,,,
25/4/2016,52.34666386,4.899114675,,,
21/4/2016,52.35574788,4.891324196,,,
9/8/2013,52.35306078,4.89502784,,,
9/1/2014,52.35393897,4.892390712,,,
11/2/2014,52.3522925,4.894363707,,,
16/5/2013,52.35087606,4.899502353,,,
23/3/2015,52.34587466,4.894833559,,,
25/6/2013,52.35239563,4.898138554,,,
8/2/2014,52.35588483,4.889887372,,,
20/5/2015,52.35202169,4.894113138,,,
6/7/2015,52.35051777,4.896965183,,,
12/12/2013,52.34501608,4.896150448,,,
11/9/2017,52.34563091,4.896301015,,,
2/12/2011,52.34045666,4.902060377,,,
1/11/2014,52.35446844,4.892247736,,,
26/3/2015,52.34824611,4.910125011,,,
18/7/2016,52.34217627,4.910253348,,,
26/11/2014,52.34778699,4.910784818,,,
7/7/2015,52.35510249,4.901106591,,,
29/1/2016,52.35045224,4.889645978,,,
29/4/2014,52.3421155,4.906393474,,,
18/7/2016,52.35554962,4.896050143,,,
5/4/2016,52.344273,4.904683061,,,
6/11/2017,52.34708255,4.890423669,,,
22/9/2012,52.35535238,4.887777909,,,
16/8/2012,52.34206776,4.906894641,,,
12/9/2014,52.35613776,4.89634519,,,
8/4/2013,52.35209177,4.893704062,,,
14/9/2017,52.34929258,4.899101743,,,
20/9/2014,52.35234601,4.895060921,,,
5/1/2014,52.35646019,4.902090314,,,
23/2/2016,52.34356498,4.912164735,,,
29/1/2014,52.35257701,4.892492621,,,
21/3/2014,52.34428606,4.897258581,,,
30/1/2013,52.342514,4.894778179,,,
12/3/2017,52.3563742,4.900920353,,,
16/1/2015,52.35817946,4.900580887,,,
25/1/2013,52.35605032,4.896657017,,,
29/10/2017,52.35339695,4.895207433,,,
18/10/2014,52.34506316,4.890028047,,,
13/12/2015,52.35623444,4.89661618,,,
16/5/2016,52.35172958,4.888036489,,,
26/10/2012,52.35145946,4.888960606,,,
17/12/2015,52.34737104,4.891203965,,,
30/11/2016,52.35737466,4.902664731,,,
8/12/2013,52.35596869,4.889515688,,,
21/2/2013,52.35206435,4.897043165,,,
24/10/2014,52.34458668,4.892555069,,,
21/8/2014,52.34136347,4.910044461,,,
4/7/2013,52.34828791,4.896038335,,,
18/7/2016,52.34483883,4.906305135,,,
26/7/2015,52.34876683,4.907640366,,,
5/12/2016,52.35646103,4.897849973,94,,
6/4/2016,52.35539673,4.888059268,,,
9/8/2012,52.35055198,4.88791034,,,
14/9/2015,52.35213243,4.898338189,,,
23/9/2013,52.33887291,4.897333711,,,
5/7/2016,52.35525553,4.901770674,,,
13/12/2016,52.34225646,4.911563637,,,
9/6/2012,52.34670506,4.900477057,,,
6/3/2015,52.35514756,4.889350265,,,
6/11/2014,52.35027279,4.893491031,,,
29/4/2015,52.35019555,4.890868538,,,
10/8/2017,52.34438242,4.900303434,,,
9/5/2016,52.34881292,4.889134958,,,
22/2/2017,52.35071752,4.89325328,,,
11/6/2015,52.35249223,4.8910377,,,
16/9/2011,52.34242161,4.907994067,,,
13/2/2014,52.35484224,4.887783229,,,
26/6/2014,52.35773467,4.896006434,,,
24/6/2014,52.35002051,4.889777592,,,
17/1/2013,52.35618411,4.889853503,,,
3/4/2016,52.35143091,4.889288074,,,
18/7/2016,52.35459166,4.901755572,,,
4/11/2016,52.35848127,4.889567373,,,
18/7/2016,52.35620356,4.889036979,,,
9/4/2013,52.35782673,4.901101607,,,
29/1/2016,52.35124316,4.905258923,,,
6/3/2013,52.35487538,4.894349428,,,
15/6/2011,52.35440196,4.894868735,,,
21/5/2015,52.35539325,4.896582224,,,
26/9/2017,52.35214396,4.903081532,,,
28/3/2014,52.35195567,4.902034252,,,
16/11/2015,52.34189933,4.899582818,,,
11/4/2015,52.3571864,4.892159685,,,
7/3/2013,52.35535135,4.904490554,,,
12/5/2014,52.35121799,4.888887717,,,
1/2/2011,52.35665075,4.901158563,,,
9/4/2014,52.35285894,4.895370904,,,
14/9/2015,52.34484418,4.898197589,,,
14/11/2013,52.35510437,4.897720128,,,
30/8/2017,52.35718235,4.896986864,,,
6/10/2015,52.35710165,4.889140027,,,
4/8/2016,52.35453738,4.906450053,,,
15/4/2013,52.35150824,4.901893125,,,
14/10/2013,52.3527962,4.900687015,,,
18/6/2015,52.35525278,4.892787557,,,
15/6/2015,52.34134474,4.908105415,,,
1/9/2011,52.35144034,4.889342655,,,
25/9/2015,52.34541023,4.909208671,,,
11/4/2015,52.35795441,4.888345211,,,
4/1/2014,52.35238946,4.906781677,,,
15/6/2014,52.3499098,4.896550795,,,
3/12/2014,52.34150738,4.909950887,,,
10/12/2014,52.34959433,4.888122976,,,
13/6/2013,52.35491809,4.900330232,,,
4/1/2013,52.35720372,4.9020074,,,
28/8/2013,52.35265569,4.893193413,,,
22/10/2015,52.35521388,4.896009921,,,
7/4/2013,52.34199008,4.912063069,,,
23/5/2016,52.34317777,4.910886833,,,
11/7/2015,52.34632502,4.889698832,,,
28/12/2015,52.35406655,4.890600231,,,
20/9/2012,52.35563653,4.890741007,,,
23/5/2014,52.34199953,4.903022723,,,
2/7/2017,52.34646116,4.902164348,,,
5/3/2014,52.35760269,4.894365802,,,
2/4/2017,52.35478099,4.89447829,,,
20/3/2014,52.35011879,4.888595658,,,
21/8/2013,52.34753769,4.903996073,,,
15/8/2010,52.3535154,4.90319303,,,
24/6/2014,52.35464344,4.90274142,,,
18/7/2016,52.35508874,4.895473896,,,
22/3/2013,52.35177281,4.893687807,,,
13/7/2014,52.35573446,4.894106035,,,
7/9/2015,52.34827328,4.896774088,,,
12/6/2011,52.35572225,4.897377759,,,
10/7/2015,52.35196716,4.899998818,,,
16/9/2013,52.35137068,4.888815332,,,
8/1/2013,52.34652945,4.891463788,,,
24/1/2013,52.35837538,4.901523383,,,
20/1/2015,52.35712357,4.890591268,,,
18/1/2014,52.34666928,4.894153313,,,
5/2/2014,52.34889925,4.904308857,,,
26/2/2014,52.35823183,4.887952387,,,
Jov,Laelia,11/13/2011,186,93,
28/4/2013,52.3491581,4.897282473,,,
26/11/2012,52.34470397,4.894464102,,,
20/3/2014,52.35443666,4.89243473,,,
17/3/2015,52.35110073,4.897072439,,,
1/4/2015,52.34500929,4.889623817,,,
28/6/2014,52.35541077,4.89164804,,,
25/9/2015,52.34531627,4.907761104,,,
7/2/2015,52.3435421,4.901559464,,,
23/4/2017,52.35693807,4.903110294,,,
9/2/2013,52.35609968,4.899552808,,,
19/7/2014,52.3548171,4.899030222,,,
14/7/2013,52.35459402,4.888919418,,,
11/7/2014,52.3529008,4.892771334,,,
11/5/2011,52.35677343,4.897906285,,,
21/9/2012,52.35630363,4.903894778,,,
4/3/2014,52.35481649,4.898248554,,,
2/7/2016,52.35500219,4.892966561,,,
1/10/2015,52.34939629,4.891561812,,,
12/6/2016,52.35534043,4.889862261,,,
25/6/2013,52.35733352,4.890463064,,,
23/4/2013,52.34565581,4.903541947,,,
8/1/2017,52.3378345,4.906405268,,,
4/1/2015,52.35712441,4.897841362,,,
5/5/2015,52.35057971,4.890332658,,,
11/5/2014,52.35339261,4.907460568,,,
22/5/2016,52.35203613,4.88874944,,,
19/4/2015,52.34663434,4.89775038,,,
20/9/2013,52.34442539,4.911157697,,,
22/4/2014,52.35235756,4.90229733,,,
8/4/2015,52.34868794,4.889886483,,,
